User/ID, SceneNR, Blink, Green/Blue, TotalTime, TimeBeforeBlink, SceneTime, POI, DiffFromPOI, AverageTotalDiff
14, Timeline11_BE (UnityEngine.PlayableDirector), 11, False, 80,00257, 9,74234638968483, 83,299999999999, 44, -34,2576536103152, -37,90886
14, Timeline12_BE (UnityEngine.PlayableDirector), 12, False, 87,32933, 7,32676180079579, 130,483333333332, 45, -37,6732381992042, -37,88922
14, Timeline13_BE (UnityEngine.PlayableDirector), 13, False, 94,25694, 6,92760709486902, 40,833333333332, 0, 6,92760709486902, -34,44177
16, Timeline1 (UnityEngine.PlayableDirector), 1, False, 6,015284, 6,01528419088572, 56,316666666666, 0, 6,01528419088572, 6,015284
16, Timeline2 (UnityEngine.PlayableDirector), 2, True, 31,59261, 25,5773251876235, 117,366666666666, 66, -40,4226748123765, -17,2037
16, Timeline3_BE (UnityEngine.PlayableDirector), 3, False, 37,60405, 6,01144551392645, 110,133333333332, 58, -51,9885544860736, -28,79865
16, Timeline4_OBE (UnityEngine.PlayableDirector), 4, False, 54,12414, 16,5200891112909, 194,049999999999, 34, -17,4799108887091, -25,96897
16, Timeline5_BE (UnityEngine.PlayableDirector), 5, False, 68,96136, 14,8372161006555, 256,133333333332, 62, -47,1627838993445, -30,20773
16, Timeline6_BE (UnityEngine.PlayableDirector), 6, False, 82,54889, 13,5875361962244, 90,316666666666, 38, -24,4124638037756, -29,24185
16, Timeline7_OBE (UnityEngine.PlayableDirector), 7, False, 92,15839, 9,6095068026334, 75,183333333332, 20, -10,3904931973666, -26,5488
16, Timeline8_BE (UnityEngine.PlayableDirector), 8, False, 99,08443, 6,92602961603552, 243,599999999999, 69, -62,0739703839645, -30,98945
16, Timeline9_BE (UnityEngine.PlayableDirector), 9, False, 111,2735, 12,1890308829024, 109,491067597455, 57, -44,8109691170976, -32,52517
16, Timeline10_OBE (UnityEngine.PlayableDirector), 10, False, 117,2856, 6,01214389875531, 200,416666666666, 49, -42,9878561012447, -33,57144
16, Timeline11_BE (UnityEngine.PlayableDirector), 11, False, 124,6459, 7,36032559536397, 83,299999999999, 44, -36,639674404636, -33,85037
16, Timeline12_BE (UnityEngine.PlayableDirector), 12, False, 130,8242, 6,17821719497442, 130,483333333332, 45, -38,8217828050256, -34,26466
16, Timeline13_BE (UnityEngine.PlayableDirector), 13, False, 136,8369, 6,01276160124689, 40,833333333332, 0, 6,01276160124689, -31,16639
