Time, ButtonPressRate, AveragePressRate
5.112648, 0, 0
4,365369, 157,4766, 145,2843
4,37773, 157,2462, 145,3029
4,387911, 157,1003, 145,3211
4,39765, 156,9719, 145,3391
4,408256, 156,8113, 145,3567
4,420272, 156,5983, 145,374
4,428687, 156,5219, 145,3912
4,438034, 156,4108, 145,4081
4,444381, 156,4125, 145,4249
4,450964, 156,4054, 145,4417
4,457829, 156,3878, 145,4584
4,465366, 156,3452, 145,475
4,476069, 156,1852, 145,4913
4,482609, 156,1801, 145,5076
4,490199, 156,1361, 145,5237
4,496417, 156,1431, 145,5398
4,504856, 156,068, 145,5557
4,511416, 156,0624, 145,5716
4,516981, 156,0934, 145,5875
4,521824, 156,1508, 145,6034
4,527182, 156,1891, 145,6193
4,533935, 156,1763, 145,6351
4,554492, 155,6604, 145,6502
4,561919, 155,6241, 145,6651
4,569413, 155,5854, 145,6799
4,574986, 155,6163, 145,6948
4,581105, 155,6274, 145,7096
4,58744, 155,6306, 145,7243
4,592511, 155,6794, 145,7391
4,598069, 155,7105, 145,7539
4,606328, 155,6446, 145,7686
4,61291, 155,6389, 145,7832
4,619639, 155,628, 145,7977
4,624761, 155,6747, 145,8123
4,629713, 155,7272, 145,8269
4,639051, 155,6232, 145,8413
4,653236, 155,3478, 145,8553
4,658768, 155,3798, 145,8692
4,665193, 155,3802, 145,8831
4,67319, 155,3251, 145,897
4,679167, 155,3414, 145,9108
4,684922, 155,3654, 145,9245
4,691484, 155,3609, 145,9383
4,69696, 155,3947, 145,952
4,705736, 155,3127, 145,9656
4,712815, 155,2903, 145,9791
4,719346, 155,2871, 145,9926
4,725982, 155,2803, 146,006
4,737524, 155,103, 146,0191
4,785127, 153,6893, 146,0302
4,793398, 153,6294, 146,0411
4,804542, 153,4724, 146,0518
4,810064, 153,506, 146,0625
4,816275, 153,5162, 146,0732
4,822086, 153,5399, 146,0839
4,828715, 153,536, 146,0945
4,837023, 153,4757, 146,105
4,845428, 153,4123, 146,1154
4,851525, 153,4264, 146,1259
4,858804, 153,401, 146,1362
4,863371, 153,4661, 146,1466
4,873481, 153,3463, 146,1568
4,879165, 153,3742, 146,167
4,886945, 153,3323, 146,1771
4,892989, 153,3482, 146,1872
4,902833, 153,2382, 146,1972
4,907941, 153,285, 146,2071
4,911525, 153,3821, 146,2172
4,91591, 153,4526, 146,2274
4,920277, 153,5235, 146,2376
4,924193, 153,6092, 146,2479
4,92806, 153,6964, 146,2583
4,932681, 153,7585, 146,2687
4,939429, 153,7504, 146,2792
4,954462, 153,4706, 146,2892
4,958875, 153,5394, 146,2992
4,962626, 153,6297, 146,3094
4,980212, 153,2685, 146,319
4,973406, 0, 0
11,69737, 0,1487218, 0,1487218
5,997975, 0, 0
10,0032, 0,2496739, 0,2496739
4,922524, 0, 0
8,981401, 0,2463736, 0,2463736
5,348564, 0, 0
5,351373, 0, 0
5,483036, 0, 0
6,292709, 0, 0
4,925151, 0, 0
4,398237, 0, 0
4,064842, 0, 0
4,075358, 0, 0
8,438443, 0,2291956, 0,2291956
4,087365, 0, 0
7,18179, 0,3231618, 0,3231618
4,015594, 0, 0
7,162628, 0,3177595, 0,3177595
4,03645, 0, 0
4,056165, 0, 0
4,087796, 0, 0
4,069118, 0, 0
4,02165, 0, 0
3,075219, 0, 0
6,564964, 0, 0
11,96297, 0,1852536, 0,1852536
17,02036, 0,1912888, 0,1882712
20,50392, 0,2152242, 0,1972555
3,67153, 0, 0
7,88008, 0,2376115, 0,2376115
12,06778, 0,2382016, 0,2379065
3,724557, 0, 0
6,965468, 0,3085552, 0,3085552
10,75306, 0,2845556, 0,2965554
13,87415, 0,2955784, 0,2962297
3,862736, 0, 0
7,901905, 0,2475757, 0,2475757
14,09104, 0,1955358, 0,2215557
3,308248, 0, 0
6,359334, 0,3277521, 0,3277521
10,96994, 0,2610389, 0,2943955
14,08347, 0,2784164, 0,2890691
,Timeline1 (UnityEngine.PlayableDirector),1,False,0,7,97106448886916,7,97106448886916, 0,7,97106448886916,7,988615, 0, 0
,Timeline2 (UnityEngine.PlayableDirector),2,True,7,971065,3,46826310316101,3,46826310316101, 0,3,46826310316101,11,46269, 0,2878462, 0,2878462
,Timeline3_BL (UnityEngine.PlayableDirector),3,True,11,43933,11,8106080996804,11,8106080996804, 0,11,8106080996804,23,28102, 0,1307839, 0,209315
,Timeline4_OBE (UnityEngine.PlayableDirector),4,False,23,24994,3,11859639501199,3,11859639501199, 0,3,11859639501199,26,40789, 0,1628729, 0,1938343
,Timeline5_BL (UnityEngine.PlayableDirector),5,True,26,36853,18,9679519059137,18,9679519059137, 0,18,9679519059137,45,38559, 0,1069605, 0,1721159
,Timeline5_BL (UnityEngine.PlayableDirector),6,True,45,33649,6,00685509946197,6,00685509946197, 0,6,00685509946197,51,39975, 0,1151778, 0,1607282
